"","index","trip_id","highway","highway_val","car_construction_year","car_engine_displ","car_manufacturer","time_type","lit","time_diff","throttle_position_avg","throttle_position_diff_avg","speed_avg","rpm_avg","rpm_diff_avg","acceleration_avg","deceleration_avg","distance","cycleway","intake_temp_avg","engine_load_avg","engine_load_diff_avg","intake_pressure_avg","co2_emission_per_dist","outliers"
"53",0.0565693430656934,"587f22d0e4b04a0d7263129d","primary",0.75,1,0.467376830892144,"BMW","daylight","no",0.00709219858156031,0.137638777144736,0.0699196413551506,0.327372460914035,0.21959512810168,0.506270786400409,0.401564542448377,0,0.00489973156238306,"no",0.539095117256728,0.0785024038512591,0.635157934563597,0.600590859281588,0.0374307618213728,FALSE
"54",0.0574817518248175,"587f22d0e4b04a0d7263129d","motorway",1,1,0.467376830892144,"BMW","daylight","no",0.00531914893617022,0.205152933766102,0.0126406183368281,0.431730105305668,0.42172670743942,0.142383075910538,0.1874679120328,0,0.00486259717468837,"no",0.539095109841519,0.293878375855576,0.468911790661821,0.581110645881236,0.228910795483599,FALSE
"55",0.0583941605839416,"587f22d0e4b04a0d7263129d","primary",0.75,1,0.467376830892144,"BMW","daylight","no",0.00531914893617022,0.217358669803114,0.0210526293045596,0.472329036964904,0.364759451283894,0.025093751310626,0.0323680522291627,0,0.00512016367210613,"no",0.528727901751384,0.238319910869735,0.462044154949791,0.599818765497134,0.211037660405828,FALSE
"56",0.0593065693430657,"587f22d0e4b04a0d7263129d","residential",0.25,1,0.467376830892144,"BMW","daylight","no",0.00531914893617022,0.197030325941337,0.0105263172795898,0.479338814404386,0.374936928803796,0.000790494643953571,6.59637072470784e-08,0,0.00515808714317662,"no",0.539095113549123,0.171569132056803,0.52614776640014,0.595518964437136,0.143531583830324,FALSE
"57",0.0602189781021898,"587f22d0e4b04a0d7263129d","primary",0.75,1,0.467376830892144,"BMW","daylight","no",0.093971631205674,0.198659614384624,0.0613212943362278,0.412524962400138,0.38050640129162,0.212263269289329,0.182630437533052,0.202432630550197,0.0490709385830691,"lane",0.539095114476025,0.193670612995913,0.501788796109741,0.605821744276931,0.193487707381074,FALSE
"58",0.0611313868613139,"587f22d0e4b04a0d7263129d","residential",0.25,1,0.467376830892144,"BMW","daylight","no",0.00531914893617022,0.207194510405374,0.0105263259850051,0.479338828689796,0.374338742446854,0.00575652432448322,0.0381616332636206,0,0.00520279854987703,"no",0.539095109841519,0.187529036993522,0.493330415107,0.603024662212751,0.167911459391252,FALSE
"59",0.062043795620438,"587f22d0e4b04a0d7263129d","primary",0.75,1,0.467376830892144,"BMW","daylight","no",0.210992908510639,0.171322877260688,0.00804790445979227,0.429180929423513,0.323635343546738,0.0172837480792617,0.0145514726522525,0.0337540107736276,0.107649103685211,"no",0.539095114176713,0.130382886895493,0.501519189376486,0.599798637961699,0.0889456730038549,FALSE
"60",0.0629562043795621,"587f2319e4b04a0d726313a6","tertiary",0.5,1,0.467376830892144,"BMW","daylight","no",0.00531914893617022,0.146209464355807,0.00795297497197201,0.380256107767016,0.361465947951798,0.238218741206772,0,0.401241543689627,0.00366187770567064,"no",0.601298389607307,0.0638396766694083,0.503002622635496,0.61626529228303,0.0358471043085223,FALSE
"61",0.0638686131386861,"587f2319e4b04a0d726313a6","residential",0.25,1,0.467376830892144,"BMW","daylight","no",0.00531914893617022,0.138530100053347,0.00282012757502104,0.301861499083623,0.26626733885853,0.133007069063216,0,0.0167411728670299,0.00322006154785226,"no",0.601298395168714,0.0638396754803017,0.518445710609349,0.603024683686786,0.038508547844068,FALSE
"62",0.0647810218978102,"587f2319e4b04a0d726313a6","tertiary",0.5,1,0.467376830892144,"BMW","daylight","no",0.0407801418439717,0.21031301548369,0.0881843781941816,0.0836118973934358,0.0846106915294517,0.38147305334257,0.274123521214593,0.305651008887164,0.00448549689346067,"no",0.605445282649202,0.0893335793160758,0.54884849564283,0.611288146383823,0.0287746870150465,FALSE
